Order ID,Customer Name,Date,Region,Category,Product,Quantity,Price,Sales,Email
1117,Meena Das,2026-03-22,East,Furniture,Chair,8,1800,14400,meena.das@gmail.com
1474,Amit Ghosh,2026-05-12,south,Stationery,Pen,3,20,60,amit.ghosh@gmail.com
1714,Amit Singh,2026-01-16,East,Clothing,T-Shirt,1,800,800,
1058,Moumita Sharma,2026-02-07,East,Clothing,Shirt,3,1200,,moumita.sharma@gmail.com
1695,Meena Sharma,2026-02-09,North,Stationery,Pen,4,20,80,meena.sharma@gmail.com
1935,Rahul Ghosh,invalid-date,West,Stationery,Notebook,6,80,480,rahul.ghosh@gmail.com
1370,Puja Sen,2026-01-11,West,Food,Oil,8,150,1200,puja.sen@gmail.com
1269,Meena Sen,2026-02-17,North,Clothing,Shoes,3,2200,6600,meena.sen@gmail.com
1047,Tanya Sharma,2026-05-09,South,Furniture,Desk,3,6000,18000, tanya.sharma@gmail.com 
1350,Rahul Banerjee,,North,Food,Biscuits,1,50,50,rahul.banerjee@gmail.com
1196,Arjun Singh,2026-06-19,East,Stationery,Notebook,7,80,560,
1103,Karan Sharma,2026-06-16,North,Clothing,Shirt,6,1200,7200,karan.sharma@gmail.com
1954,Moumita Roy,2026-03-30,East,Clothing,Shirt,10,1200,12000,moumita.roy@gmail.com
1712,Riya Singh,2026-06-23,East,Clothing,Jacket,10,2500,25000,riya.singh@gmail.com
1758,Arjun Das,2026-06-08,South,Food,Biscuits,7,50,350,
1264,Abhishek Singh,2026-03-26,North,Food,Rice,5,60,,abhishek.singh@gmail.com
1444,Puja Paul,invalid-date,East,Food,Tea,7,250,1750,puja.paul@gmail.com
1696,Amit Das,2026-05-23,East,Furniture,Chair,8,1800,14400, amit.das@gmail.com 
1305,Amit Banerjee,2026-04-07,South,Stationery,Notebook,2,80,160,amit.banerjee@gmail.com
1342,Rohit Banerjee,2026-01-26,North,Stationery,Pencil,-1,10,40,rohit.banerjee@gmail.com
1619,Amit Roy,2026-03-28,North,Furniture,Shelf,7,,24500,amit.roy@gmail.com
1994,Amit Roy,2026-05-06,West,Stationery,File,4,35,140,amit.roy@gmail.com
1150,Karan Roy,2026-01-04,North,Stationery,Pencil,1,10,10,karan.roy@gmail.com
1125,Rahul Kumar,2026-04-03,West,Food,Rice,2,60,120,rahul.kumar@gmail.com
1808,Arjun Paul,2026-02-22,North,Electronics,monitor,3,12000,36000,arjun.paul@gmail.com
1845, Ankit Banerjee ,2026-03-30,South,Clothing,Jacket,-2,2500,17500,ankit.banerjee@gmail.com
1051,Soumya Paul,2026-01-28,West,Food,Tea,5,250,1250,soumya.paul@gmail.com
1354,Neha Banerjee,2026/06/21,West,Clothing,Jacket,7,2500,17500,neha.banerjee@gmail.com
1952,Soumya Roy,2026-06-02,West,Furniture,Chair,8,1800,,
1143, Neha Sen ,2026-03-06,East,Clothing,Shirt,3,1200,3600,neha.sen@gmail.com
1471,Ravi Singh,2026-03-12,East,Furniture,Table,8,4500,36000,ravi.singh@gmail.com
1400, Priya Banerjee ,2026-02-16,east,Food,Tea,3,250,750,priya.banerjee@gmail.com
1821, Rahul Banerjee ,2026/02/02,South,Furniture,Shelf,6,3500,,rahul.banerjee@gmail.com
1321,Puja Dutta,2026-05-03,West,Furniture,Shelf,1,3500,3500,puja.dutta@gmail.com
1020,Soumya Paul,2026-03-13,East,Clothing,Jeans,1,1800,1800,soumya.paul@gmail.com
1972,Tanya Banerjee,2026-06-09,North,Stationery,Notebook,9,80,720,tanya.banerjee@gmail.com
1812, Amit Roy ,2026-04-07,West,Food,Tea,3,250,750,amit.roy@gmail.com
1831,Riya Das,2026-01-19,South,Furniture,Table,3,4500,13500,
1408,Soumya Sharma,2026-06-24,East,Clothing,Shoes,5,2200,11000,
1538, Arjun Roy ,invalid-date,East,Stationery,File,5,35,175,arjun.roy@gmail.com
1722,Moumita Singh,2026-03-11,South,Electronics,Tablet,6,30000,180000,moumita.singh@gmail.com
1039, Riya Dutta ,2026-02-10,North,Electronics,Mobile,4,25000,100000,riya.dutta@gmail.com
1176,Moumita Singh,invalid-date,North,Furniture,desk,10,6000,60000,moumita.singh@gmail.com
1246,Neha Paul,2026-01-18,South,Food,Biscuits,-1,50,,neha.paul@gmail.com
1851,Puja Sharma,2026-02-28,East,Clothing,Shoes,6,2200,13200,puja.sharma@gmail.com
1688,Rohit Banerjee,2026-05-20,West,Stationery,Notebook,6,80,480,rohit.banerjee@gmail.com
1947,Riya Ghosh,2026-04-08,South,Clothing,Shoes,5,2200,11000,riya.ghosh@gmail.com
1881,Rohit Das,2026-06-06,North,Clothing,Jacket,5,2500,12500,rohit.das@gmail.com
1155,Soumya Dutta,2026-04-18,SOUTH,Furniture,Sofa,2,18000,36000,soumya.dutta@gmail.com
1288,Amit Kumar,2026-05-19,East,Stationery,Pen,3,20,60,
1623,Ravi Banerjee,2026-02-25,West,Stationery,pen,1,20,20,ravi.banerjee@gmail.com
1570,Abhishek Roy,2026-03-12,East,Stationery,Marker,2,40,80,abhishek.roy@gmail.com
1765, Tanya Paul ,2026-03-02,South,Clothing,Shirt,9,1200,10800,tanya.paul@gmail.com
1018,Priya Kumar,2026-01-11,East,Clothing,Jacket,3,2500,7500,priya.kumar@gmail.com
1128,Riya Paul,2026-03-16,East,Clothing,Jacket,6,2500,15000,riya.paul@gmail.com
1323,Vikash Das,2026/06/08,North,Food,Sugar,9,55,495,vikash.das@gmail.com
1256,Abhishek Paul,2026-02-12,North,Electronics,Monitor,6,12000,72000,abhishek.paul@gmail.com
1678,Sayan Banerjee,2026-03-08,West,Clothing,Shoes,10,2200,22000,sayan.banerjee@gmail.com
1992,Neha Sharma,2026-05-28,North,Food,Biscuits,7,,350,neha.sharma@gmail.com
1191,Sneha Kumar,2026-01-28,North,Electronics,Monitor,10,12000,120000,sneha.kumar@gmail.com
1116,Soumya Das,2026-05-03,North,Food,Biscuits,1,50,50,soumya.das@gmail.com
1637,Tanya Singh,,North,Electronics,Mobile,6,25000,150000,tanya.singh@gmail.com
1607, Vikash Sen ,2026-01-23,WEST,Electronics,Tablet,8,30000,240000,vikash.sen@gmail.com
1181,Ravi Singh,2026-02-25,East,Food,Tea,7,250,1750,ravi.singh@gmail.com
1302,Riya Singh,2026-05-02,West,Food,Rice,1,60,,riya.singh@gmail.com
1781,Priya Paul,2026-06-20,East,Stationery,Pen,5,20,100,priya.paul@gmail.com
1875,Meena Ghosh,2026-05-28,South,Clothing,Jeans,3,1800,5400,meena.ghosh@gmail.com
1801,Ankit Sharma,2026-03-05,South, Stationery ,Notebook,4,80,320,ankit.sharma@gmail.com
1706,Ankit Banerjee,2026-06-23,East,Food,Rice,3,60,180,ankit.banerjee@gmail.com
1824,Ravi Kumar,2026-02-17,North,Furniture,Table,6,,27000,ravi.kumar@gmail.com
1518,Riya Banerjee,2026-03-03,West,Stationery,Marker,6,40,240,riya.banerjee@gmail.com
1077, Sneha Dutta ,2026-03-14,North,Furniture,Sofa,9,18000,162000,sneha.dutta@gmail.com
1046,Ankit Singh,2026-03-30,West,Stationery,Pencil,8,10,80,ankit.singh@gmail.com
1942,Vikash Ghosh,2026-06-06,North,Electronics,Laptop,2,,110000,vikash.ghosh@gmail.com
1158,Amit Das,invalid-date,East,Clothing,Shirt,3,1200,3600,amit.das@gmail.com
1766,Rahul Ghosh,2026/03/11,SOUTH,Stationery,Pen,4,20,80,rahul.ghosh@gmail.com
1172,Riya Singh,2026-03-09,North,Food,Tea,6,250,1500,riya.singh@gmail.com
1017,Priya Sharma,2026-02-03,East,Electronics,Headphones,5,1800,9000,
1512,Soumya Sen,2026-03-24,South,Electronics,Monitor,10,12000,120000,
1049, Abhishek Roy ,2026-01-08,East,Furniture,Chair,2,1800,3600,abhishek.roy@gmail.com
1999,Vikash Paul,2026-03-24,South,Stationery,Marker,3,40,120,vikash.paul@gmail.com
1924,Priya Sen,2026-04-12,North,Clothing,Shirt,1,1200,1200,priya.sen@gmail.com
1516,Rohit Banerjee,2026-06-20,North,Stationery,Notebook,8,80,640,rohit.banerjee@gmail.com
1707,Puja Roy,2026-03-06,East,Electronics,Monitor,10,12000,120000,puja.roy@gmail.com
1481,Puja Sharma,2026-01-29,East,Furniture,Chair,9,1800,16200,
1284,Riya Banerjee,2026/03/20,North,Stationery,Pencil,7,10,70,riya.banerjee@gmail.com
1740,Ankit Sen,2026-03-03,East,Stationery,Notebook,8,80,640, ankit.sen@gmail.com 
1886,Ananya Ghosh,,East,Clothing,Jacket,-4,2500,15000,ananya.ghosh@gmail.com
1226,Amit Kumar,2026-03-07,West,Food,Tea,4,250,1000,
1027,Sayan Roy,2026-01-17,South,Clothing,Jeans,4,,7200,sayan.roy@gmail.com
1804,Abhishek Ghosh,2026-06-14,East,Stationery,Notebook,10,80,800,abhishek.ghosh@gmail.com
1438,Riya Ghosh,2026-01-18,West,Furniture,Table,6,4500,27000,riya.ghosh@gmail.com
1982, Ankit Singh ,2026-02-02,South,Electronics,Laptop,1,55000,55000,ankit.singh@gmail.com
1365,Arjun Das,2026-03-10,South,Furniture,Desk,2,6000,12000,arjun.das@gmail.com
1230,Priya Banerjee,2026/06/07,south,Stationery,Marker,4,40,160,priya.banerjee@gmail.com
1038,Ananya Paul,2026-05-14,South,Electronics,Mobile,2,25000,50000,ananya.paul@gmail.com
1993,Moumita Singh,2026-02-04,north,Clothing,T-Shirt,2,800,1600,moumita.singh@gmail.com
1375,Amit Sharma,2026-04-29,East,Clothing,Jacket,7,2500,17500,amit.sharma@gmail.com
1470, Sayan Singh ,2026-03-08,South,Stationery,Pencil,10,10,100,sayan.singh@gmail.com
1995,Puja Ghosh,2026-06-13,South,Stationery,File,9,35,315,puja.ghosh@gmail.com
1873,Arjun Sen,2026-01-14,West,Furniture,Desk,9,6000,54000,arjun.sen@gmail.com
1915,Soumya Dutta,2026-04-19,North,Food,Biscuits,4,50,200,soumya.dutta@gmail.com
1747, Rohit Das ,2026-01-31,south,Food,Tea,7,250,1750,rohit.das@gmail.com
1195, Sneha Paul ,2026/01/12,West,Clothing,Jacket,8,2500,20000,sneha.paul@gmail.com
1877,Moumita Singh,2026-01-29,West,Electronics,Tablet,4,,120000,moumita.singh@gmail.com
1887,Neha Sharma,2026-06-03,South,Clothing,Shoes,8,2200,17600,neha.sharma@gmail.com
1504,Ankit Sharma,2026-05-03,West,Stationery,Notebook,9,80,720,ankit.sharma@gmail.com
1997,Puja Dutta,2026-04-12,West,Electronics,Laptop,3,55000,165000,puja.dutta@gmail.com
1853,Sneha Kumar,2026-05-26,WEST,Food,Sugar,8,55,,sneha.kumar@gmail.com
1580,Riya Roy,2026-02-23,North,Food,Tea,6,250,1500,riya.roy@gmail.com
1996,Arjun Sen,,South,Stationery,marker,3,40,120,arjun.sen@gmail.com
1163,Priya Das,2026-04-01,West,Clothing,Shirt,9,1200,10800,priya.das@gmail.com
1723,Arjun Paul,,west,Stationery,Pencil,5,10,50,arjun.paul@gmail.com
1153,Ravi Sen,2026/02/15,North,Food,Rice,10,60,600,ravi.sen@gmail.com
1917, Moumita Sen ,2026-01-08,West,Furniture,Table,6,4500,27000,moumita.sen@gmail.com
1721,Meena Sen,2026-04-29,West,Furniture,Table,10,4500,45000,meena.sen@gmail.com
1957,Karan Sen,2026-05-18,West, Clothing ,Jacket,3,2500,7500,karan.sen@gmail.com
1112,Puja Banerjee,2026/03/03,North,Clothing,T-Shirt,1,800,800,
1227,Puja Banerjee,2026-06-06,East,Food,Biscuits,9,50,450,puja.banerjee@gmail.com
1709,Ankit Ghosh,2026-05-22,East,Furniture,Desk,6,6000,,ankit.ghosh@gmail.com
1104,Karan Banerjee,2026-03-27,North,Food,Rice,1,60,60,karan.banerjee@gmail.com
1422,Amit Kumar,2026-05-13,West,Stationery,Notebook,3,80,240,amit.kumar@gmail.com
1420,Rohit Banerjee,2026-02-23,West,Electronics,Tablet,3,30000,90000,rohit.banerjee@gmail.com
1934,Ananya Banerjee,2026/02/10,West,Stationery,Pen,7,20,140,ananya.banerjee@gmail.com
1587,Tanya Banerjee,2026-06-25,West,Furniture,Table,8,4500,36000,tanya.banerjee@gmail.com
1802,Ankit Sen,2026-03-25,East,Clothing,Jacket,3,2500,7500,ankit.sen@gmail.com
1673,Ravi Das,2026-04-25,East,Food,Biscuits,6,50,300,ravi.das@gmail.com
1120, Rahul Dutta ,2026-02-15,west,Food,Sugar,5,55,275,rahul.dutta@gmail.com
1054,Ankit Das,2026/05/23,West,Electronics,Headphones,2,1800,3600,ankit.das@gmail.com
1152,Priya Sharma,2026-01-12,South,Clothing,Shoes,1,2200,2200,priya.sharma@gmail.com
1404,Meena Ghosh,2026-04-26,East, Clothing ,shoes,9,2200,19800,meena.ghosh@gmail.com
1970,Neha Kumar,2026-04-23,North,Food,Sugar,5,55,275,neha.kumar@gmail.com
1208,Ananya Dutta,2026-01-24,West,Stationery,Pen,7,20,140,ananya.dutta@gmail.com
1659,Tanya Kumar,2026-03-24,South,Electronics,Tablet,8,30000,240000,tanya.kumar@gmail.com
1866,Meena Banerjee,2026-04-26,West,Furniture,Desk,1,6000,6000,meena.banerjee@gmail.com
1784,Meena Banerjee,2026-01-02,South,Clothing,Shirt,7,1200,8400,meena.banerjee@gmail.com
1009,Soumya Kumar,2026-06-21,West,Furniture,Table,9,4500,40500,soumya.kumar@gmail.com
1830,Ravi Roy,2026-01-20,north,Furniture,Sofa,10,18000,180000,ravi.roy@gmail.com
1037,Karan Singh,2026-04-23,West,Electronics,Laptop,10,55000,550000,karan.singh@gmail.com
1453,Vikash Dutta,2026-02-02,NORTH,Clothing,Jeans,9,1800,16200,vikash.dutta@gmail.com
1652, Ankit Das ,,East,Stationery,Pen,4,20,80,ankit.das@gmail.com
1254,Tanya Dutta,2026-01-13,East,Electronics,Monitor,7,12000,84000,tanya.dutta@gmail.com
1304, Meena Dutta ,2026-06-22,north,Stationery,Marker,-5,40,120,meena.dutta@gmail.com
1768,Neha Dutta,2026-02-12,West,Stationery,Pencil,7,10,70,neha.dutta@gmail.com
1572,Karan Roy,2026-03-25,North,Furniture,chair,-3,,12600,karan.roy@gmail.com
1624,Neha Singh,2026/01/25,east,Furniture,table,5,4500,22500,neha.singh@gmail.com
1731,Rahul Kumar,2026-02-25,North,Food,Oil,9,150,1350,rahul.kumar@gmail.com
1741,Ravi Paul,2026-06-28,North,Furniture,Chair,7,1800,12600,ravi.paul@gmail.com
1263,Moumita Roy,2026-01-12,West,Food,Sugar,8,55,440,moumita.roy@gmail.com
1611,Meena Ghosh,invalid-date,North,Clothing,Jacket,8,2500,20000,meena.ghosh@gmail.com
1298,Amit Das,2026-06-11,West,Electronics,Monitor,10,12000,120000,amit.das@gmail.com
1415,Ananya Sharma,2026-03-30,West,Electronics,Mobile,9,25000,225000,ananya.sharma@gmail.com
1151,Neha Dutta,2026-03-09,North,Electronics,Tablet,7,30000,210000,neha.dutta@gmail.com
1810,Puja Ghosh,,North,Electronics,Headphones,4,1800,7200,puja.ghosh@gmail.com
1641,Tanya Dutta,2026-06-15,East,Clothing,Shirt,9,1200,10800,tanya.dutta@gmail.com
1912,Amit Paul,2026-02-28,North,Electronics,Laptop,8,55000,440000,amit.paul@gmail.com
1551,Neha Paul,2026-06-28,West,Stationery,File,6,,210,neha.paul@gmail.com
1900,Ananya Roy,2026-01-31,South,Furniture,Sofa,5,18000,,ananya.roy@gmail.com
1489,Vikash Paul,2026-04-25,South,Food,Biscuits,4,50,200,vikash.paul@gmail.com
1711,Sneha Sharma,2026-02-21,South,Food,Rice,10,60,600,sneha.sharma@gmail.com
1148,Vikash Sen,2026-03-09,North,Furniture,Chair,1,1800,1800,vikash.sen@gmail.com
1147,Arjun Singh,invalid-date,West,Furniture,Sofa,1,18000,18000,arjun.singh@gmail.com
1742,Ananya Sen,2026-06-26,West,Food,Tea,7,250,1750,ananya.sen@gmail.com
1998,Meena Sharma,2026-04-15,North,Furniture,Chair,5,1800,9000,meena.sharma@gmail.com
1761,Rohit Banerjee,2026-04-24,West,Food,Rice,8,60,480,rohit.banerjee@gmail.com
1660,Karan Banerjee,2026-03-05,North,Electronics,Laptop,7,55000,385000,karan.banerjee@gmail.com
1349,Sayan Singh,2026-05-26,North,Furniture,Table,5,4500,22500,sayan.singh@gmail.com
1464,Soumya Sen,,south,Stationery,Pencil,2,10,20,soumya.sen@gmail.com
1326,Karan Sen,2026-02-12,North,Electronics,Headphones,3,1800,5400,karan.sen@gmail.com
1187,Puja Paul,2026/04/20,West,Electronics,Mobile,10,25000,250000,
1124,Ravi Dutta,2026-04-21,West,Furniture,Desk,4,6000,24000,ravi.dutta@gmail.com
1975,Neha Paul,2026-06-02,West, Food ,Sugar,8,,440,neha.paul@gmail.com
1609,Priya Banerjee,2026-02-09,West,Stationery,File,3,35,105,priya.banerjee@gmail.com
1144,Abhishek Sharma,2026-06-28,North,Stationery,Pen,9,20,180,abhishek.sharma@gmail.com
1986,Priya Sen,2026-05-06,North,Clothing,Jeans,7,1800,12600,priya.sen@gmail.com
1198,Priya Dutta,2026-01-24,North,Electronics,Headphones,7,1800,12600,priya.dutta@gmail.com
1610,Abhishek Kumar,2026-01-30,North,Clothing,Shirt,4,1200,4800,abhishek.kumar@gmail.com
1280,Moumita Ghosh,2026-05-15,East,Stationery,Marker,7,40,280,moumita.ghosh@gmail.com
1294,Moumita Dutta,,WEST,Electronics,Monitor,1,,12000,moumita.dutta@gmail.com
1401,Neha Sharma,invalid-date,east,Stationery,File,2,35,70,neha.sharma@gmail.com
1123,Sayan Roy,2026-05-09,North,Furniture,Shelf,6,3500,21000,sayan.roy@gmail.com
1184,Karan Sen,2026-02-02,West,Clothing,Shoes,3,2200,6600,karan.sen@gmail.com
1203,Moumita Kumar,2026-06-22,East,Clothing,Jeans,4,1800,7200,moumita.kumar@gmail.com
1439,Amit Sharma,2026-04-06,South,Furniture,Table,10,4500,45000,amit.sharma@gmail.com
1247,Arjun Sen,2026-01-04,South,Clothing,Jacket,1,2500,2500,arjun.sen@gmail.com
1416,Meena Roy,2026-04-27,North,Stationery,Marker,7,40,280,meena.roy@gmail.com
1815,Riya Dutta,2026-02-02,SOUTH,Clothing,T-Shirt,9,800,7200,riya.dutta@gmail.com
1787,Meena Banerjee,2026-04-26,South,Stationery,Pencil,-2,,40,meena.banerjee@gmail.com
1929,Rahul Sen,2026-04-29,West, Clothing ,Jeans,1,1800,1800,rahul.sen@gmail.com
1790,Karan Kumar,,North,Clothing,Shirt,2,1200,2400,karan.kumar@gmail.com
1910,Sayan Paul,2026-05-20,East,Food,Sugar,3,55,165,sayan.paul@gmail.com
1130,Rohit Paul,2026-04-03,North,Stationery,File,9,35,315,rohit.paul@gmail.com
1638,Rohit Das,2026-03-07,South,Electronics,Headphones,10,1800,18000,rohit.das@gmail.com
1403,Neha Paul,2026-06-11,East,Furniture,Sofa,10,18000,180000,neha.paul@gmail.com
1522,Soumya Paul,2026-03-22,West,Electronics,Headphones,2,1800,3600,soumya.paul@gmail.com
1909,Neha Banerjee,2026/05/20,North,Electronics,Monitor,3,12000,36000,neha.banerjee@gmail.com
1736,Ravi Sen,2026-04-27,East,Clothing,T-Shirt,5,800,4000,ravi.sen@gmail.com
1936,Riya Paul,2026/03/19,North,Stationery,Pencil,9,10,90,riya.paul@gmail.com
1220,Vikash Roy,2026-06-17,West,Food,Sugar,9,55,495,vikash.roy@gmail.com
1642,Riya Sen,2026-06-22,West,Furniture,Desk,3,6000,18000,riya.sen@gmail.com
1938,Moumita Singh,2026-05-12,East,Clothing,Jeans,3,1800,5400,moumita.singh@gmail.com
1774,Neha Singh,2026-02-26,North,Electronics,Mobile,1,25000,25000,neha.singh@gmail.com
1829,Ankit Banerjee,2026-03-04,North,Furniture,Chair,9,1800,16200,ankit.banerjee@gmail.com
1946,Rohit Das,2026-02-08,EAST,Food,Tea,5,250,1250,rohit.das@gmail.com
1625,Abhishek Roy,invalid-date,West,Food,Biscuits,6,50,300,abhishek.roy@gmail.com
1211, Rahul Singh ,2026-01-10,EAST,Furniture,Chair,3,1800,,rahul.singh@gmail.com
1782, Ankit Roy ,2026-01-21,North,Clothing,Jeans,8,1800,14400,ankit.roy@gmail.com
1387,Ankit Dutta,2026-02-28,West,Furniture,Sofa,4,18000,72000,ankit.dutta@gmail.com
2000,Rohit Banerjee,2026-06-06,East,Food,Sugar,5,55,275,rohit.banerjee@gmail.com
1510, Ravi Paul ,2026-02-24,West,Stationery,File,1,35,35,ravi.paul@gmail.com
1268,Vikash Roy,2026-03-21,West,Clothing,Jacket,4,2500,10000,vikash.roy@gmail.com
1842,Rohit Kumar,,North,Clothing,Shoes,5,2200,11000,rohit.kumar@gmail.com
1442, Abhishek Das ,2026-05-04,East, Food ,Biscuits,10,50,500,abhishek.das@gmail.com
1497,Ravi Sharma,2026-01-05,South,Clothing,T-Shirt,4,800,3200,ravi.sharma@gmail.com
1113,Vikash Ghosh,2026-03-02,East,Stationery,Marker,4,40,160,vikash.ghosh@gmail.com
1692,Puja Sharma,2026-04-16,West,Food,Oil,-4,150,750,
1233,Ravi Dutta,2026-06-29,North,Clothing,Shirt,7,1200,8400,ravi.dutta@gmail.com
1892,Soumya Sharma,2026-05-25,North,Furniture,Table,2,4500,9000,soumya.sharma@gmail.com
1608,Priya Paul,2026-02-15,East,Clothing,Jeans,5,1800,9000,priya.paul@gmail.com
1672,Abhishek Banerjee,invalid-date,North,Electronics,Tablet,8,30000,240000, abhishek.banerjee@gmail.com 
1374,Tanya Paul,2026-06-25,East,Clothing,T-Shirt,5,800,4000,tanya.paul@gmail.com
1860,Sneha Ghosh,2026-02-12,West,Clothing,Shoes,10,2200,22000,sneha.ghosh@gmail.com
1865,Rohit Singh,2026-06-04,North,Stationery,Notebook,10,80,800,rohit.singh@gmail.com
1234,Arjun Das,2026-02-22,East,Clothing,Jacket,4,2500,,arjun.das@gmail.com
1807,Sayan Banerjee,2026-01-25,East,Food,Sugar,4,55,220,sayan.banerjee@gmail.com
1677,Tanya Das,2026-03-04,South,Clothing,Shirt,1,1200,1200,tanya.das@gmail.com
1318,Amit Singh,2026-01-14,West,Clothing,Jacket,4,2500,10000,amit.singh@gmail.com
1649,Ravi Sharma,2026-01-09,West,Stationery,Notebook,9,80,720,ravi.sharma@gmail.com
1411,Sneha Singh,2026-01-22,North,Stationery,Pencil,8,,80,sneha.singh@gmail.com
1921, Meena Roy ,2026-01-20,South,Food,Biscuits,8,50,400,meena.roy@gmail.com
1710,Ravi Sen,invalid-date,South,Clothing,T-Shirt,3,800,2400,ravi.sen@gmail.com
1359,Neha Banerjee,2026-05-06,North,Food,Tea,7,250,1750,neha.banerjee@gmail.com
1259,Meena Singh,2026-05-05,South,Stationery,Pen,2,20,,meena.singh@gmail.com
1745,Sayan Roy,2026-01-12,West,Furniture,Table,1,4500,4500,sayan.roy@gmail.com
1628,Rohit Dutta,2026-02-27,West,Food,Rice,6,60,360,rohit.dutta@gmail.com
1633,Sneha Roy,2026-04-16,East,Clothing,Shirt,10,1200,12000,sneha.roy@gmail.com
1283,Karan Banerjee,2026-05-23,East,Furniture,Chair,9,,16200,karan.banerjee@gmail.com
1377,Priya Sen,2026-06-30,West,Clothing,Jeans,7,1800,12600,priya.sen@gmail.com
1385,Priya Singh,2026-01-29,West,Stationery,Pencil,2,10,20,priya.singh@gmail.com
1225,Rahul Paul,2026-04-05,West,Clothing,Shoes,9,2200,19800,rahul.paul@gmail.com
1980,Tanya Das,2026-06-15,South,Furniture,Chair,2,1800,3600,tanya.das@gmail.com
1837,Amit Dutta,2026-02-07,East,Stationery,Pencil,-5,10,80,amit.dutta@gmail.com
1473,Soumya Sharma,2026-06-29,West,Furniture,Chair,10,,18000,soumya.sharma@gmail.com
1348,Ananya Dutta,2026-01-09,North,Food,Sugar,6,55,330, ananya.dutta@gmail.com 
1506, Ankit Kumar ,2026-05-08,North,Furniture,Chair,1,1800,1800,ankit.kumar@gmail.com
1640,Tanya Kumar,2026-05-29,North,Stationery,Pen,10,20,200,tanya.kumar@gmail.com
1939,Puja Dutta,2026-01-01,South,Furniture,Chair,6,1800,10800, puja.dutta@gmail.com 
1798,Ravi Paul,2026-03-09,North,Furniture,Chair,8,1800,14400,ravi.paul@gmail.com
1953,Rahul Das,2026/01/01,North,Stationery,Pen,5,20,100,rahul.das@gmail.com
1928,Tanya Sharma,2026-02-10,West,Clothing,t-shirt,9,800,7200,
1620,Puja Ghosh,,East,Stationery,Marker,5,,200,puja.ghosh@gmail.com
1878,Ananya Das,2026-01-10,South,Food,Tea,1,250,250,ananya.das@gmail.com
1826,Karan Das,2026-02-25,South,Electronics,Tablet,1,30000,30000,karan.das@gmail.com
1646,Sayan Singh,2026/03/13,South,Stationery,File,1,35,35,sayan.singh@gmail.com
1869,Karan Kumar,2026-04-09,West,Clothing,T-Shirt,5,800,4000,karan.kumar@gmail.com
1557,Soumya Das,2026-05-09,West,Clothing,Shoes,8,2200,17600,soumya.das@gmail.com
1985, Ankit Das ,2026/04/20,West,Clothing,Shirt,4,1200,4800,ankit.das@gmail.com
1578,Priya Sen,2026-04-25,East,Stationery,Pencil,2,10,20,priya.sen@gmail.com
1796, Moumita Sen ,2026-01-30,East,Clothing,Shoes,10,2200,22000,moumita.sen@gmail.com
1086,Vikash Roy,,East,Food,Tea,2,250,500,vikash.roy@gmail.com
1243,Ananya Kumar,2026-02-04,West,Food,Tea,8,250,2000,ananya.kumar@gmail.com
1699,Ankit Sharma,2026-04-16,West,Electronics,Headphones,5,1800,9000,ankit.sharma@gmail.com
1160,Abhishek Sharma,2026-05-27,South,Food,Rice,1,60,60,abhishek.sharma@gmail.com
1525,Tanya Paul,2026-04-19,West,Food,Oil,4,150,600,tanya.paul@gmail.com
1036,Rohit Banerjee,2026-01-26,East,Furniture,Sofa,10,18000,180000,rohit.banerjee@gmail.com
1541,Ravi Singh,2026-03-04,North,Furniture,Table,3,4500,13500,ravi.singh@gmail.com
1171, Amit Kumar ,2026-02-21,West,Food,Rice,7,60,420,amit.kumar@gmail.com
1655,Sayan Sen,2026-04-03,East,Electronics,Headphones,7,1800,12600,sayan.sen@gmail.com
1913,Rahul Sharma,2026-06-02,North,Electronics,Headphones,8,1800,14400,rahul.sharma@gmail.com
1880,Amit Ghosh,2026-02-23,South,Food,Rice,8,60,480,amit.ghosh@gmail.com
1870,Ravi Dutta,2026/04/05,South,Clothing,T-Shirt,3,800,2400,ravi.dutta@gmail.com
1969,Ravi Paul,2026-04-17,East,Electronics,Monitor,1,12000,12000,ravi.paul@gmail.com
1734, Abhishek Banerjee ,2026/03/11,East,Electronics,Laptop,-4,55000,220000,abhishek.banerjee@gmail.com
1096,Ravi Roy,2026/06/04,South,Food,Biscuits,9,50,450,ravi.roy@gmail.com
1564,Karan Ghosh,2026-06-17,East,Food,Oil,8,150,1200,karan.ghosh@gmail.com
1241,Neha Singh,2026-05-31,East,Food,Sugar,7,55,385,neha.singh@gmail.com
1743,Meena Das,2026-01-09,West,Electronics,Headphones,7,1800,,meena.das@gmail.com
1575,Ravi Sen,2026-05-24,East,Clothing,Jacket,7,2500,17500,ravi.sen@gmail.com
1691,Rahul Das,2026-02-15,East,Clothing,T-Shirt,5,800,4000,rahul.das@gmail.com
1461,Sneha Ghosh,2026-02-15,West,Furniture,Table,1,4500,4500,sneha.ghosh@gmail.com
1554, Riya Das ,2026-06-20,North,Electronics,Laptop,1,55000,55000,riya.das@gmail.com
1901,Puja Singh,2026-05-02,East,Food,Sugar,1,55,55,puja.singh@gmail.com
1207, Priya Roy ,2026-06-02,East,Food,Tea,3,250,750,priya.roy@gmail.com
1393,Priya Paul,2026-05-02,SOUTH,Furniture,Chair,2,1800,3600,priya.paul@gmail.com
1795,Ankit Kumar,2026-02-09,West,Electronics,Laptop,5,,275000,ankit.kumar@gmail.com
